"Business:","Kelly Law Team,1 E Washington St #1520, Phoenix, AZ 85004"
"Keyword:","car accident lawyer"
"Report Date:",2021-05-13 07:08:46
"Grid Size:","15x15"
"Radius:","10.0mi"
"ARP:","11.00"
"ATRP:","16.24"
"SoLV:","3.11"

"Your Rank","Latitude","Longitude","Search URL","Position 1","Position 2","Position 3","Position 4","Position 5","Position 6","Position 7","Position 8","Position 9","Position 10","Position 11","Position 12","Position 13","Position 14","Position 15","Position 16","Position 17","Position 18","Position 19","Position 20",
"14","33.40669473659014","-112.22154415657265","https://www.google.com/maps/search/?api=1&query=33.40669473659014,33.40669473659014","Lerner and Rowe Injury Attorneys Tolleson","Car Accident Lawyer Pros Phoenix","Rafi Law Group","Goldberg & Osborne Injury Lawyers Goodyear","Lerner and Rowe Injury Attorneys South Phoenix","Phillips Law Group","Car Accident Lawyer Champs","Lerner and Rowe Injury Attorneys Glendale","Goldberg & Osborne Injury Lawyers Maryvale","Abels & Annes, P.C.","423HURT - Personal Injury Lawyer Phoenix","Law Offices of Michael Cordova","Zanes Law Injury Lawyers","Kelly Law Team","Zachar Law Firm, P.C.","Gary Phillips Accident Law Professionals, PLLC","Knapp & Roberts","Wattel & York Injury & Accident Attorneys Glendale","Hastings & Hastings PC","Car Accident Lawyer Champs",
"19","33.42734751829507","-112.22154415657265","https://www.google.com/maps/search/?api=1&query=33.42734751829507,33.42734751829507","Lerner and Rowe Injury Attorneys Tolleson","Rafi Law Group","Car Accident Lawyer Pros Phoenix","Goldberg & Osborne Injury Lawyers Maryvale","Goldberg & Osborne Injury Lawyers Goodyear","Lerner and Rowe Injury Attorneys Glendale","Phillips Law Group","Lerner and Rowe Injury Attorneys South Phoenix","Car Accident Lawyer Champs","Abels & Annes, P.C.","423HURT - Personal Injury Lawyer Phoenix","Escamilla Law Group, PLLC of Phoenix","Law Offices of Michael Cordova","Wattel & York Injury & Accident Attorneys Glendale","Zanes Law Injury Lawyers","Gary Phillips Accident Law Professionals, PLLC","Zachar Law Firm, P.C.","Hastings & Hastings PC - West Valley","Kelly Law Team","Gerber Injury Law",
"15","33.4480003","-112.22154415657265","https://www.google.com/maps/search/?api=1&query=33.4480003,33.4480003","Lerner and Rowe Injury Attorneys Tolleson","Rafi Law Group","Goldberg & Osborne Injury Lawyers Maryvale","Car Accident Lawyer Pros Phoenix","Lerner and Rowe Injury Attorneys Glendale","Hastings & Hastings PC - West Valley","Goldberg & Osborne Injury Lawyers Goodyear","Phillips Law Group","Escamilla Law Group, PLLC of Phoenix","Car Accident Lawyer Champs","Lerner and Rowe Injury Attorneys South Phoenix","Zachar Law Firm, P.C.","Law Offices of Michael Cordova","Abels & Annes, P.C.","Kelly Law Team","Zanes Law Injury Lawyers","Gary Phillips Accident Law Professionals, PLLC","Goldberg & Osborne Injury Lawyers Peoria","Lerner And Rowe Injury Attorneys","Lamber Goodnow",
"20","33.46865308170492","-112.22154415657265","https://www.google.com/maps/search/?api=1&query=33.46865308170492,33.46865308170492","Lerner and Rowe Injury Attorneys Tolleson","Rafi Law Group","Goldberg & Osborne Injury Lawyers Maryvale","Car Accident Lawyer Pros Phoenix","Lerner and Rowe Injury Attorneys Glendale","Hastings & Hastings PC - West Valley","Wattel & York Injury & Accident Attorneys Glendale","Escamilla Law Group, PLLC of Phoenix","Abels & Annes, P.C.","Goldberg & Osborne Injury Lawyers Goodyear","Phillips Law Group","Car Accident Lawyer Champs","Zachar Law Firm, P.C.","423HURT - Personal Injury Lawyer Phoenix","Lerner and Rowe Injury Attorneys South Phoenix","Goldberg & Osborne Injury Lawyers Peoria","Law Offices of Michael Cordova","Zanes Law Injury Lawyers","Gary Phillips Accident Law Professionals, PLLC","Kelly Law Team",
"20+","33.489305863409854","-112.22154415657265","https://www.google.com/maps/search/?api=1&query=33.489305863409854,33.489305863409854","Lerner and Rowe Injury Attorneys Glendale","Lerner and Rowe Injury Attorneys Tolleson","Goldberg & Osborne Injury Lawyers Maryvale","Rafi Law Group","Wattel & York Injury & Accident Attorneys Glendale","Car Accident Lawyer Pros Phoenix","Hastings & Hastings PC - West Valley","Escamilla Law Group, PLLC of Phoenix","Abels & Annes, P.C.","Goldberg & Osborne Injury Lawyers Goodyear","Phillips Law Group","Goldberg & Osborne Injury Lawyers Peoria","Zachar Law Firm, P.C.","Car Accident Lawyer Champs","423HURT - Personal Injury Lawyer Phoenix","Lerner and Rowe Injury Attorneys South Phoenix","Zanes Law Injury Lawyers","Law Offices of Michael Cordova","Lerner and Rowe Injury Attorneys Arrowhead","Gary Phillips Accident Law Professionals, PLLC",
"20+","33.50995864511478","-112.22154415657265","https://www.google.com/maps/search/?api=1&query=33.50995864511478,33.50995864511478","Lerner and Rowe Injury Attorneys Glendale","Goldberg & Osborne Injury Lawyers Maryvale","Lerner and Rowe Injury Attorneys Tolleson","Wattel & York Injury & Accident Attorneys Glendale","Rafi Law Group","Car Accident Lawyer Pros Phoenix","Hastings & Hastings PC - West Valley","Goldberg & Osborne Injury Lawyers Peoria","Goldberg & Osborne Injury Lawyers Goodyear","Abels & Annes, P.C.","Phillips Law Group","Escamilla Law Group, PLLC of Phoenix","Zachar Law Firm, P.C.","Lerner and Rowe Injury Attorneys Arrowhead","Brad Johnson Injury Law","Goldberg & Osborne Injury Lawyers Glendale","Car Accident Lawyer Champs","423HURT - Personal Injury Lawyer Phoenix","Wade and Nysather P.C. AZ Accident Attorneys","Law Offices of Michael Cordova",
"20+","33.5306114268197","-112.22154415657265","https://www.google.com/maps/search/?api=1&query=33.5306114268197,33.5306114268197","Lerner and Rowe Injury Attorneys Glendale","Goldberg & Osborne Injury Lawyers Maryvale","Car Accident Lawyer Pros Phoenix","Rafi Law Group","Lerner and Rowe Injury Attorneys Tolleson","Goldberg & Osborne Injury Lawyers Peoria","Hastings & Hastings PC - West Valley","Phillips Law Group","Wattel & York Injury & Accident Attorneys Glendale","Lerner and Rowe Injury Attorneys Arrowhead","Brad Johnson Injury Law","Wade and Nysather P.C. AZ Accident Attorneys","Zachar Law Firm, P.C.","Goldberg & Osborne Injury Lawyers Goodyear","Gerber Injury Law","Escamilla Law Group, PLLC of Phoenix","Goldberg & Osborne Injury Lawyers Glendale","Abels & Annes, P.C.","Car Accident Lawyer Champs","Law Offices of Michael Cordova",
"20+","33.551264208524636","-112.22154415657265","https://www.google.com/maps/search/?api=1&query=33.551264208524636,33.551264208524636","Lerner and Rowe Injury Attorneys Glendale","Wattel & York Injury & Accident Attorneys Glendale","Goldberg & Osborne Injury Lawyers Maryvale","Car Accident Lawyer Pros Phoenix","Goldberg & Osborne Injury Lawyers Peoria","Wade and Nysather P.C. AZ Accident Attorneys","Lerner and Rowe Injury Attorneys Arrowhead","Goldberg & Osborne Injury Lawyers Glendale","Brad Johnson Injury Law","Abels & Annes, P.C.","Gerber Injury Law","Rafi Law Group","Lerner and Rowe Injury Attorneys Tolleson","Phillips Law Group","Hogle Injury Law in Peoria","Hastings & Hastings PC - West Valley","Zachar Law Firm, P.C.","Goldberg & Osborne Injury Lawyers Goodyear","423HURT - Personal Injury Lawyer Phoenix","Car Accident Lawyer Champs",
"20+","33.57191699022956","-112.22154415657265","https://www.google.com/maps/search/?api=1&query=33.57191699022956,33.57191699022956","Lerner and Rowe Injury Attorneys Glendale","Wade and Nysather P.C. AZ Accident Attorneys","Wattel & York Injury & Accident Attorneys Glendale","Lerner and Rowe Injury Attorneys Arrowhead","Car Accident Lawyer Pros Phoenix","Goldberg & Osborne Injury Lawyers Peoria","Hogle Injury Law in Peoria","Goldberg & Osborne Injury Lawyers Glendale","Gerber Injury Law","Goldberg & Osborne Injury Lawyers Maryvale","Law Office of Sam Igwe, PLLC","Abels & Annes, P.C.","Hastings & Hastings PC - Surprise & Sun City","Phillips Law Group","Hastings & Hastings PC","Zachar Law Firm, P.C.","Lerner and Rowe Injury Attorneys Tolleson","Rafi Law Group","423HURT - Personal Injury Lawyer Phoenix","Brad Johnson Injury Law",
"20+","33.592569771934485","-112.22154415657265","https://www.google.com/maps/search/?api=1&query=33.592569771934485,33.592569771934485","Lerner and Rowe Injury Attorneys Glendale","Lerner and Rowe Injury Attorneys Arrowhead","Wade and Nysather P.C. AZ Accident Attorneys","Goldberg & Osborne Injury Lawyers Glendale","Wattel & York Injury & Accident Attorneys Glendale","Hogle Injury Law in Peoria","Goldberg & Osborne Injury Lawyers Peoria","Hastings & Hastings PC - Surprise & Sun City","Car Accident Lawyer Pros Phoenix","Gerber Injury Law","Zachar Law Firm, P.C.","Law Office of Sam Igwe, PLLC","Hastings & Hastings PC","Abels & Annes, P.C.","Goldberg & Osborne Injury Lawyers Maryvale","Zachar Law Firm, P.C.","Phillips Law Group","423HURT - Personal Injury Lawyer Phoenix","Brad Johnson Injury Law","Lerner and Rowe Injury Attorneys Tolleson",
