"Business:","Robert W. Kerpsack Co., L.P.A.,655 Metro Pl S #255, Dublin, OH 43017"
"Keyword:","car accident lawyer"
"Report Date:",2021-05-20 09:51:50
"Grid Size:","15x15"
"Radius:","10.0mi"
"ARP:","11.02"
"ATRP:","13.24"
"SoLV:","5.78"

"Your Rank","Latitude","Longitude","Search URL","Position 1","Position 2","Position 3","Position 4","Position 5","Position 6","Position 7","Position 8","Position 9","Position 10","Position 11","Position 12","Position 13","Position 14","Position 15","Position 16","Position 17","Position 18","Position 19","Position 20",
"9","40.094868999999996","-83.29739233116827","https://www.google.com/maps/search/?api=1&query=40.094868999999996,40.094868999999996","Bressman Law","Paulozzi LPA - Accident, Negligence, Injury Lawyers","Kisling, Nestico & Redick","Elk & Elk Co., Ltd.","Rinehardt Injury Attorneys","Smith Law Office","GBM Law","The Fitch Law Firm","Robert W. Kerpsack Co., L.P.A.","O'Connor, Acciani & Levy","Schiff & Associates","Colombo Law","Michael D. Christensen Law Offices, LLC","Gervelis Law Firm","The Donahey Law Firm","Smith Law Office","Slater & Zurz LLP","Kevin Kurgis Law","E. Ray Critchett, LLC Attorney at Law","Heit Law, LLC",
"9","40.11552178170492","-83.29739233116827","https://www.google.com/maps/search/?api=1&query=40.11552178170492,40.11552178170492","Bressman Law","Kisling, Nestico & Redick","Paulozzi LPA - Accident, Negligence, Injury Lawyers","Rinehardt Injury Attorneys","Elk & Elk Co., Ltd.","Smith Law Office","GBM Law","The Fitch Law Firm","Robert W. Kerpsack Co., L.P.A.","O'Connor, Acciani & Levy","Colombo Law","Schiff & Associates","Michael D. Christensen Law Offices, LLC","Gervelis Law Firm","The Donahey Law Firm","Smith Law Office","Slater & Zurz LLP","Kevin Kurgis Law","E. Ray Critchett, LLC Attorney at Law","Heit Law, LLC",
"7","40.13617456340985","-83.29739233116827","https://www.google.com/maps/search/?api=1&query=40.13617456340985,40.13617456340985","Bressman Law","Kisling, Nestico & Redick","Elk & Elk Co., Ltd.","Rinehardt Injury Attorneys","Paulozzi LPA - Accident, Negligence, Injury Lawyers","Smith Law Office","Robert W. Kerpsack Co., L.P.A.","GBM Law","The Fitch Law Firm","Colombo Law","Schiff & Associates","O'Connor, Acciani & Levy","Gervelis Law Firm","Michael D. Christensen Law Offices, LLC","Slater & Zurz LLP","Smith Law Office","The Donahey Law Firm","Kevin Kurgis Law","Heit Law, LLC","E. Ray Critchett, LLC Attorney at Law",
"8","40.15682734511478","-83.29739233116827","https://www.google.com/maps/search/?api=1&query=40.15682734511478,40.15682734511478","Bressman Law","Kisling, Nestico & Redick","Rinehardt Injury Attorneys","Elk & Elk Co., Ltd.","Paulozzi LPA - Accident, Negligence, Injury Lawyers","Smith Law Office","GBM Law","Robert W. Kerpsack Co., L.P.A.","The Fitch Law Firm","Colombo Law","Schiff & Associates","O'Connor, Acciani & Levy","Gervelis Law Firm","Michael D. Christensen Law Offices, LLC","Slater & Zurz LLP","Smith Law Office","The Donahey Law Firm","Heit Law, LLC","Kevin Kurgis Law","E. Ray Critchett, LLC Attorney at Law",
"7","40.1774801268197","-83.29739233116827","https://www.google.com/maps/search/?api=1&query=40.1774801268197,40.1774801268197","Bressman Law","Rinehardt Injury Attorneys","Kisling, Nestico & Redick","Elk & Elk Co., Ltd.","Paulozzi LPA - Accident, Negligence, Injury Lawyers","Smith Law Office","Robert W. Kerpsack Co., L.P.A.","GBM Law","The Fitch Law Firm","Colombo Law","O'Connor, Acciani & Levy","Slater & Zurz LLP","Schiff & Associates","Gervelis Law Firm","Michael D. Christensen Law Offices, LLC","Smith Law Office","Heit Law, LLC","The Donahey Law Firm","Kevin Kurgis Law","Accident Attorneys Stanton Firm Auto & Car",
"7","40.198132908524634","-83.29739233116827","https://www.google.com/maps/search/?api=1&query=40.198132908524634,40.198132908524634","Bressman Law","Rinehardt Injury Attorneys","Kisling, Nestico & Redick","Elk & Elk Co., Ltd.","Paulozzi LPA - Accident, Negligence, Injury Lawyers","Smith Law Office","Robert W. Kerpsack Co., L.P.A.","The Fitch Law Firm","GBM Law","Colombo Law","O'Connor, Acciani & Levy","Slater & Zurz LLP","Michael D. Christensen Law Offices, LLC","Schiff & Associates","Heit Law, LLC","Gervelis Law Firm","Smith Law Office","Accident Attorneys Stanton Firm Auto & Car","The Donahey Law Firm","Beausay & Nichols Law Firm",
"8","40.21878569022956","-83.29739233116827","https://www.google.com/maps/search/?api=1&query=40.21878569022956,40.21878569022956","Bressman Law","Rinehardt Injury Attorneys","Kisling, Nestico & Redick","Paulozzi LPA - Accident, Negligence, Injury Lawyers","Elk & Elk Co., Ltd.","Smith Law Office","The Fitch Law Firm","Robert W. Kerpsack Co., L.P.A.","Colombo Law","GBM Law","O'Connor, Acciani & Levy","Slater & Zurz LLP","Schiff & Associates","Michael D. Christensen Law Offices, LLC","Heit Law, LLC","Accident Attorneys Stanton Firm Auto & Car","Gervelis Law Firm","Smith Law Office","The Donahey Law Firm","The Fitch Law Firm",
"10","40.239438471934484","-83.29739233116827","https://www.google.com/maps/search/?api=1&query=40.239438471934484,40.239438471934484","Rinehardt Injury Attorneys","Kisling, Nestico & Redick","Bressman Law","Paulozzi LPA - Accident, Negligence, Injury Lawyers","Elk & Elk Co., Ltd.","The Fitch Law Firm","Smith Law Office","Colombo Law","GBM Law","Robert W. Kerpsack Co., L.P.A.","O'Connor, Acciani & Levy","Slater & Zurz LLP","Schiff & Associates","Michael D. Christensen Law Offices, LLC","Heit Law, LLC","Accident Attorneys Stanton Firm Auto & Car","Smith Law Office","Gervelis Law Firm","The Donahey Law Firm","The Fitch Law Firm",
"18","39.95029952806551","-83.27039449264022","https://www.google.com/maps/search/?api=1&query=39.95029952806551,39.95029952806551","Paulozzi LPA - Accident, Negligence, Injury Lawyers","GBM Law","The Fitch Law Firm","Bressman Law","Kisling, Nestico & Redick","Michael D. Christensen Law Offices, LLC","Schiff & Associates","O'Connor, Acciani & Levy","Elk & Elk Co., Ltd.","Rinehardt Injury Attorneys","Gervelis Law Firm","Smith Law Office","Colombo Law","The Donahey Law Firm","Smith Law Office","Kevin Kurgis Law","E. Ray Critchett, LLC Attorney at Law","Robert W. Kerpsack Co., L.P.A.","Rafidi, Pallante & Melewski, LLC","Rourke & Blumenthal",
"16","39.97095230977043","-83.27039449264022","https://www.google.com/maps/search/?api=1&query=39.97095230977043,39.97095230977043","Paulozzi LPA - Accident, Negligence, Injury Lawyers","The Fitch Law Firm","Bressman Law","GBM Law","Kisling, Nestico & Redick","Elk & Elk Co., Ltd.","Michael D. Christensen Law Offices, LLC","Smith Law Office","O'Connor, Acciani & Levy","Rinehardt Injury Attorneys","Gervelis Law Firm","Schiff & Associates","Colombo Law","Smith Law Office","The Donahey Law Firm","Robert W. Kerpsack Co., L.P.A.","Kevin Kurgis Law","E. Ray Critchett, LLC Attorney at Law","Rafidi, Pallante & Melewski, LLC","Rourke & Blumenthal",
