City,Sample,drop,geodist,rank,Latitude,Longitude
Los-Angeles,05,5,3.204,21,33.7365211274426,-118.168230739152
Los-Angeles,05,5,2.966,21,33.7468475182951,-118.168230739152
Los-Angeles,05,5,2.814,21,33.7571739091475,-118.168230739152
Los-Angeles,05,5,2.761,21,33.7675003,-118.168230739152
Los-Angeles,05,5,2.814,21,33.7778266908525,-118.168230739152
Los-Angeles,05,5,2.966,21,33.7881530817049,-118.168230739152
Los-Angeles,05,5,3.204,21,33.7984794725574,-118.168230739152
Los-Angeles,05,5,3.511,21,33.8088058634099,-118.168230739152
Los-Angeles,05,5,3.869,21,33.8191322542623,-118.168230739152
Los-Angeles,05,5,4.267,21,33.8294586451148,-118.168230739152
Los-Angeles,05,5,4.693,21,33.8397850359672,-118.168230739152
Los-Angeles,05,5,5.617,21,33.6952155640328,-118.155808758728
Los-Angeles,05,5,5.266,21,33.7055419548852,-118.155808758728
Los-Angeles,05,5,4.95,21,33.7158683457377,-118.155808758728
Los-Angeles,05,5,4.675,21,33.7261947365901,-118.155808758728
Los-Angeles,05,5,4.449,21,33.7365211274426,-118.155808758728
Los-Angeles,05,5,4.281,21,33.7468475182951,-118.155808758728
Los-Angeles,05,5,4.177,21,33.7571739091475,-118.155808758728
Los-Angeles,05,5,4.141,21,33.7675003,-118.155808758728
Los-Angeles,05,5,4.177,21,33.7778266908525,-118.155808758728
Los-Angeles,05,5,4.281,21,33.7881530817049,-118.155808758728
Los-Angeles,05,5,4.449,21,33.7984794725574,-118.155808758728
Los-Angeles,05,5,4.675,21,33.8088058634099,-118.155808758728
Los-Angeles,05,5,4.95,21,33.8191322542623,-118.155808758728
Los-Angeles,05,5,5.266,21,33.8294586451148,-118.155808758728
Los-Angeles,05,5,5.617,21,33.8397850359672,-118.155808758728
Los-Angeles,05,5,6.7,21,33.6952155640328,-118.143386778304
Los-Angeles,05,5,6.409,21,33.7055419548852,-118.143386778304
Los-Angeles,05,5,6.152,21,33.7158683457377,-118.143386778304
Los-Angeles,05,5,5.933,21,33.7261947365901,-118.143386778304
Los-Angeles,05,5,5.757,21,33.7365211274426,-118.143386778304
Los-Angeles,05,5,5.627,21,33.7468475182951,-118.143386778304
Los-Angeles,05,5,5.549,21,33.7571739091475,-118.143386778304
Los-Angeles,05,5,5.522,21,33.7675003,-118.143386778304
Los-Angeles,05,5,5.549,21,33.7778266908525,-118.143386778304
Los-Angeles,05,5,5.627,21,33.7881530817049,-118.143386778304
Los-Angeles,05,5,5.757,21,33.7984794725574,-118.143386778304
Los-Angeles,05,5,5.933,21,33.8088058634099,-118.143386778304
Los-Angeles,05,5,6.152,21,33.8191322542623,-118.143386778304
Los-Angeles,05,5,6.409,21,33.8294586451148,-118.143386778304
Los-Angeles,05,5,6.7,21,33.8397850359672,-118.143386778304
Los-Angeles,05,5,7.877,21,33.6952155640328,-118.13096479788
Los-Angeles,05,5,7.631,21,33.7055419548852,-118.13096479788
Los-Angeles,05,5,7.416,21,33.7158683457377,-118.13096479788
Los-Angeles,05,5,7.235,21,33.7261947365901,-118.13096479788
Los-Angeles,05,5,7.092,21,33.7365211274426,-118.13096479788
Los-Angeles,05,5,6.987,21,33.7468475182951,-118.13096479788
Los-Angeles,05,5,6.924,21,33.7571739091475,-118.13096479788
Los-Angeles,05,5,6.902,21,33.7675003,-118.13096479788
Los-Angeles,05,5,6.924,21,33.7778266908525,-118.13096479788
Los-Angeles,05,5,6.987,21,33.7881530817049,-118.13096479788
Los-Angeles,05,5,7.092,21,33.7984794725574,-118.13096479788
Los-Angeles,05,5,7.235,21,33.8088058634099,-118.13096479788
Los-Angeles,05,5,7.416,21,33.8191322542623,-118.13096479788
Los-Angeles,05,5,7.631,21,33.8294586451148,-118.13096479788
Los-Angeles,05,5,7.877,21,33.8397850359672,-118.13096479788
Los-Angeles,05,5,9.111,21,33.6952155640328,-118.118542817456
Los-Angeles,05,5,8.899,21,33.7055419548852,-118.118542817456
Los-Angeles,05,5,8.715,21,33.7158683457377,-118.118542817456
Los-Angeles,05,5,8.562,21,33.7261947365901,-118.118542817456
Los-Angeles,05,5,8.441,21,33.7365211274426,-118.118542817456
Los-Angeles,05,5,8.354,21,33.7468475182951,-118.118542817456
Los-Angeles,05,5,8.301,21,33.7571739091475,-118.118542817456
Los-Angeles,05,5,8.283,21,33.7675003,-118.118542817456
Los-Angeles,05,5,8.301,21,33.7778266908525,-118.118542817456
Los-Angeles,05,5,8.354,21,33.7881530817049,-118.118542817456
Los-Angeles,05,5,8.441,21,33.7984794725574,-118.118542817456
Los-Angeles,05,5,8.562,21,33.8088058634099,-118.118542817456
Los-Angeles,05,5,8.715,21,33.8191322542623,-118.118542817456
Los-Angeles,05,5,8.899,21,33.8294586451148,-118.118542817456
Los-Angeles,05,5,9.111,21,33.8397850359672,-118.118542817456
Los-Angeles,05,5,10.382,21,33.6952155640328,-118.106120837032
Los-Angeles,05,5,10.196,21,33.7055419548852,-118.106120837032
Los-Angeles,05,5,10.036,21,33.7158683457377,-118.106120837032
Los-Angeles,05,5,9.904,21,33.7261947365901,-118.106120837032
Los-Angeles,05,5,9.799,21,33.7365211274426,-118.106120837032
Los-Angeles,05,5,9.724,21,33.7468475182951,-118.106120837032
Los-Angeles,05,5,9.679,21,33.7571739091475,-118.106120837032
Los-Angeles,05,5,9.663,21,33.7675003,-118.106120837032
Los-Angeles,05,5,9.679,21,33.7778266908525,-118.106120837032
Los-Angeles,05,5,9.724,21,33.7881530817049,-118.106120837032
Los-Angeles,05,5,9.799,21,33.7984794725574,-118.106120837032
Los-Angeles,05,5,9.904,21,33.8088058634099,-118.106120837032
Los-Angeles,05,5,10.036,21,33.8191322542623,-118.106120837032
Los-Angeles,05,5,10.196,21,33.8294586451148,-118.106120837032
Los-Angeles,05,5,10.382,21,33.8397850359672,-118.106120837032
Los-Angeles,06,1,10.382,3,33.6952155640328,-118.280028562968
Los-Angeles,06,0,10.196,2,33.7055419548852,-118.280028562968
Los-Angeles,06,0,10.036,2,33.7158683457377,-118.280028562968
Los-Angeles,06,0,9.904,2,33.7261947365901,-118.280028562968
Los-Angeles,06,2,9.799,4,33.7365211274426,-118.280028562968
Los-Angeles,06,1,9.724,3,33.7468475182951,-118.280028562968
Los-Angeles,06,0,9.679,2,33.7571739091475,-118.280028562968
Los-Angeles,06,1,9.663,3,33.7675003,-118.280028562968
Los-Angeles,06,2,9.679,4,33.7778266908525,-118.280028562968
Los-Angeles,06,2,9.724,4,33.7881530817049,-118.280028562968
Los-Angeles,06,4,9.799,6,33.7984794725574,-118.280028562968
Los-Angeles,06,5,9.904,7,33.8088058634099,-118.280028562968
Los-Angeles,06,5,10.036,7,33.8191322542623,-118.280028562968
Los-Angeles,06,5,10.196,7,33.8294586451148,-118.280028562968
Los-Angeles,06,13,10.382,15,33.8397850359672,-118.280028562968
Los-Angeles,06,1,9.111,3,33.6952155640328,-118.267606582544
Los-Angeles,06,0,8.899,2,33.7055419548852,-118.267606582544
Los-Angeles,06,0,8.715,2,33.7158683457377,-118.267606582544
Los-Angeles,06,0,8.562,2,33.7261947365901,-118.267606582544
Los-Angeles,06,0,8.441,2,33.7365211274426,-118.267606582544
Los-Angeles,06,0,8.354,2,33.7468475182951,-118.267606582544
Los-Angeles,06,0,8.301,2,33.7571739091475,-118.267606582544
Los-Angeles,06,1,8.283,3,33.7675003,-118.267606582544
Los-Angeles,06,3,8.301,5,33.7778266908525,-118.267606582544
Los-Angeles,06,4,8.354,6,33.7881530817049,-118.267606582544
Los-Angeles,06,5,8.441,7,33.7984794725574,-118.267606582544
Los-Angeles,06,5,8.562,7,33.8088058634099,-118.267606582544
Los-Angeles,06,5,8.715,7,33.8191322542623,-118.267606582544
Los-Angeles,06,12,8.899,14,33.8294586451148,-118.267606582544
Los-Angeles,06,15,9.111,17,33.8397850359672,-118.267606582544
Los-Angeles,06,1,7.877,3,33.6952155640328,-118.25518460212
Los-Angeles,06,0,7.631,2,33.7055419548852,-118.25518460212
Los-Angeles,06,0,7.416,2,33.7158683457377,-118.25518460212
Los-Angeles,06,0,7.235,2,33.7261947365901,-118.25518460212
Los-Angeles,06,0,7.092,2,33.7365211274426,-118.25518460212
Los-Angeles,06,0,6.987,2,33.7468475182951,-118.25518460212
Los-Angeles,06,0,6.924,2,33.7571739091475,-118.25518460212
Los-Angeles,06,1,6.902,3,33.7675003,-118.25518460212
Los-Angeles,06,3,6.924,5,33.7778266908525,-118.25518460212
Los-Angeles,06,4,6.987,6,33.7881530817049,-118.25518460212
Los-Angeles,06,5,7.092,7,33.7984794725574,-118.25518460212
Los-Angeles,06,5,7.235,7,33.8088058634099,-118.25518460212
Los-Angeles,06,5,7.416,7,33.8191322542623,-118.25518460212
Los-Angeles,06,9,7.631,11,33.8294586451148,-118.25518460212
Los-Angeles,06,14,7.877,16,33.8397850359672,-118.25518460212
Los-Angeles,06,0,6.7,2,33.6952155640328,-118.242762621696
Los-Angeles,06,0,6.409,2,33.7055419548852,-118.242762621696
Los-Angeles,06,0,6.152,2,33.7158683457377,-118.242762621696
Los-Angeles,06,0,5.933,2,33.7261947365901,-118.242762621696
Los-Angeles,06,0,5.757,2,33.7365211274426,-118.242762621696
Los-Angeles,06,0,5.627,2,33.7468475182951,-118.242762621696
Los-Angeles,06,0,5.549,2,33.7571739091475,-118.242762621696
Los-Angeles,06,1,5.522,3,33.7675003,-118.242762621696
Los-Angeles,06,3,5.549,5,33.7778266908525,-118.242762621696
Los-Angeles,06,3,5.627,5,33.7881530817049,-118.242762621696
Los-Angeles,06,4,5.757,6,33.7984794725574,-118.242762621696
Los-Angeles,06,5,5.933,7,33.8088058634099,-118.242762621696
Los-Angeles,06,5,6.152,7,33.8191322542623,-118.242762621696
Los-Angeles,06,9,6.409,11,33.8294586451148,-118.242762621696
Los-Angeles,06,10,6.7,12,33.8397850359672,-118.242762621696
Los-Angeles,06,0,5.617,2,33.6952155640328,-118.230340641272
Los-Angeles,06,0,5.266,2,33.7055419548852,-118.230340641272
Los-Angeles,06,0,4.95,2,33.7158683457377,-118.230340641272
Los-Angeles,06,0,4.675,2,33.7261947365901,-118.230340641272
Los-Angeles,06,0,4.449,2,33.7365211274426,-118.230340641272
Los-Angeles,06,0,4.281,2,33.7468475182951,-118.230340641272
Los-Angeles,06,0,4.177,2,33.7571739091475,-118.230340641272
Los-Angeles,06,1,4.141,3,33.7675003,-118.230340641272
Los-Angeles,06,3,4.177,5,33.7778266908525,-118.230340641272
Los-Angeles,06,3,4.281,5,33.7881530817049,-118.230340641272
Los-Angeles,06,4,4.449,6,33.7984794725574,-118.230340641272
Los-Angeles,06,5,4.675,7,33.8088058634099,-118.230340641272
Los-Angeles,06,5,4.95,7,33.8191322542623,-118.230340641272
Los-Angeles,06,10,5.266,12,33.8294586451148,-118.230340641272
Los-Angeles,06,9,5.617,11,33.8397850359672,-118.230340641272
Los-Angeles,06,0,4.693,2,33.6952155640328,-118.217918660848
Los-Angeles,06,0,4.267,2,33.7055419548852,-118.217918660848
Los-Angeles,06,0,3.869,2,33.7158683457377,-118.217918660848
Los-Angeles,06,0,3.511,2,33.7261947365901,-118.217918660848
Los-Angeles,06,0,3.204,2,33.7365211274426,-118.217918660848
Los-Angeles,06,0,2.966,2,33.7468475182951,-118.217918660848
Los-Angeles,06,0,2.814,2,33.7571739091475,-118.217918660848
Los-Angeles,06,0,2.761,2,33.7675003,-118.217918660848
Los-Angeles,06,2,2.814,4,33.7778266908525,-118.217918660848
Los-Angeles,06,2,2.966,4,33.7881530817049,-118.217918660848
Los-Angeles,06,4,3.204,6,33.7984794725574,-118.217918660848
Los-Angeles,06,3,3.511,5,33.8088058634099,-118.217918660848
Los-Angeles,06,4,3.869,6,33.8191322542623,-118.217918660848
Los-Angeles,06,9,4.267,11,33.8294586451148,-118.217918660848
Los-Angeles,06,10,4.693,12,33.8397850359672,-118.217918660848
Los-Angeles,06,0,4.039,2,33.6952155640328,-118.205496680424
Los-Angeles,06,0,3.534,2,33.7055419548852,-118.205496680424
Los-Angeles,06,0,3.042,2,33.7158683457377,-118.205496680424
Los-Angeles,06,0,2.571,2,33.7261947365901,-118.205496680424
Los-Angeles,06,0,2.133,2,33.7365211274426,-118.205496680424
Los-Angeles,06,0,1.755,2,33.7468475182951,-118.205496680424
Los-Angeles,06,0,1.483,2,33.7571739091475,-118.205496680424
Los-Angeles,06,0,1.38,2,33.7675003,-118.205496680424
Los-Angeles,06,1,1.483,3,33.7778266908525,-118.205496680424
Los-Angeles,06,2,1.755,4,33.7881530817049,-118.205496680424
Los-Angeles,06,4,2.133,6,33.7984794725574,-118.205496680424
Los-Angeles,06,4,2.571,6,33.8088058634099,-118.205496680424
Los-Angeles,06,5,3.042,7,33.8191322542623,-118.205496680424
Los-Angeles,06,9,3.534,11,33.8294586451148,-118.205496680424
Los-Angeles,06,10,4.039,12,33.8397850359672,-118.205496680424
Los-Angeles,06,0,3.795,2,33.6952155640328,-118.1930747
Los-Angeles,06,0,3.253,2,33.7055419548852,-118.1930747
Los-Angeles,06,0,2.711,2,33.7158683457377,-118.1930747
Los-Angeles,06,0,2.169,2,33.7261947365901,-118.1930747
Los-Angeles,06,0,1.627,2,33.7365211274426,-118.1930747
Los-Angeles,06,0,1.084,2,33.7468475182951,-118.1930747
Los-Angeles,06,0,0.542,2,33.7571739091475,-118.1930747
Los-Angeles,06,0,0,2,33.7675003,-118.1930747
Los-Angeles,06,2,0.542,4,33.7778266908525,-118.1930747
Los-Angeles,06,2,1.084,4,33.7881530817049,-118.1930747
Los-Angeles,06,4,1.627,6,33.7984794725574,-118.1930747
Los-Angeles,06,4,2.169,6,33.8088058634099,-118.1930747
Los-Angeles,06,5,2.711,7,33.8191322542623,-118.1930747
Los-Angeles,06,10,3.253,12,33.8294586451148,-118.1930747
Los-Angeles,06,11,3.795,13,33.8397850359672,-118.1930747
Los-Angeles,06,0,4.039,2,33.6952155640328,-118.180652719576
Los-Angeles,06,0,3.534,2,33.7055419548852,-118.180652719576
Los-Angeles,06,0,3.042,2,33.7158683457377,-118.180652719576
Los-Angeles,06,0,2.571,2,33.7261947365901,-118.180652719576
Los-Angeles,06,0,2.133,2,33.7365211274426,-118.180652719576
Los-Angeles,06,0,1.755,2,33.7468475182951,-118.180652719576
Los-Angeles,06,0,1.483,2,33.7571739091475,-118.180652719576
Los-Angeles,06,0,1.38,2,33.7675003,-118.180652719576
Los-Angeles,06,2,1.483,4,33.7778266908525,-118.180652719576
Los-Angeles,06,3,1.755,5,33.7881530817049,-118.180652719576
Los-Angeles,06,5,2.133,7,33.7984794725574,-118.180652719576
Los-Angeles,06,5,2.571,7,33.8088058634099,-118.180652719576
Los-Angeles,06,5,3.042,7,33.8191322542623,-118.180652719576
Los-Angeles,06,12,3.534,14,33.8294586451148,-118.180652719576
Los-Angeles,06,11,4.039,13,33.8397850359672,-118.180652719576
Los-Angeles,06,0,4.693,2,33.6952155640328,-118.168230739152
Los-Angeles,06,0,4.267,2,33.7055419548852,-118.168230739152
Los-Angeles,06,0,3.869,2,33.7158683457377,-118.168230739152
Los-Angeles,06,0,3.511,2,33.7261947365901,-118.168230739152
Los-Angeles,06,1,3.204,3,33.7365211274426,-118.168230739152
Los-Angeles,06,0,2.966,2,33.7468475182951,-118.168230739152
Los-Angeles,06,0,2.814,2,33.7571739091475,-118.168230739152
Los-Angeles,06,0,2.761,2,33.7675003,-118.168230739152
Los-Angeles,06,3,2.814,5,33.7778266908525,-118.168230739152
Los-Angeles,06,4,2.966,6,33.7881530817049,-118.168230739152
Los-Angeles,06,4,3.204,6,33.7984794725574,-118.168230739152
Los-Angeles,06,5,3.511,7,33.8088058634099,-118.168230739152
Los-Angeles,06,5,3.869,7,33.8191322542623,-118.168230739152
Los-Angeles,06,11,4.267,13,33.8294586451148,-118.168230739152
Los-Angeles,06,12,4.693,14,33.8397850359672,-118.168230739152
Los-Angeles,06,0,5.617,2,33.6952155640328,-118.155808758728
Los-Angeles,06,0,5.266,2,33.7055419548852,-118.155808758728
Los-Angeles,06,0,4.95,2,33.7158683457377,-118.155808758728
Los-Angeles,06,0,4.675,2,33.7261947365901,-118.155808758728
Los-Angeles,06,0,4.449,2,33.7365211274426,-118.155808758728
Los-Angeles,06,1,4.281,3,33.7468475182951,-118.155808758728
Los-Angeles,06,1,4.177,3,33.7571739091475,-118.155808758728
Los-Angeles,06,2,4.141,4,33.7675003,-118.155808758728
Los-Angeles,06,4,4.177,6,33.7778266908525,-118.155808758728
Los-Angeles,06,4,4.281,6,33.7881530817049,-118.155808758728
Los-Angeles,06,5,4.449,7,33.7984794725574,-118.155808758728
Los-Angeles,06,5,4.675,7,33.8088058634099,-118.155808758728
Los-Angeles,06,5,4.95,7,33.8191322542623,-118.155808758728
Los-Angeles,06,11,5.266,13,33.8294586451148,-118.155808758728
Los-Angeles,06,10,5.617,12,33.8397850359672,-118.155808758728
Los-Angeles,06,1,6.7,3,33.6952155640328,-118.143386778304
Los-Angeles,06,0,6.409,2,33.7055419548852,-118.143386778304
Los-Angeles,06,0,6.152,2,33.7158683457377,-118.143386778304
Los-Angeles,06,0,5.933,2,33.7261947365901,-118.143386778304
Los-Angeles,06,1,5.757,3,33.7365211274426,-118.143386778304
Los-Angeles,06,1,5.627,3,33.7468475182951,-118.143386778304
Los-Angeles,06,1,5.549,3,33.7571739091475,-118.143386778304
Los-Angeles,06,2,5.522,4,33.7675003,-118.143386778304
Los-Angeles,06,5,5.549,7,33.7778266908525,-118.143386778304
Los-Angeles,06,6,5.627,8,33.7881530817049,-118.143386778304
Los-Angeles,06,6,5.757,8,33.7984794725574,-118.143386778304
Los-Angeles,06,5,5.933,7,33.8088058634099,-118.143386778304
Los-Angeles,06,5,6.152,7,33.8191322542623,-118.143386778304
Los-Angeles,06,11,6.409,13,33.8294586451148,-118.143386778304
Los-Angeles,06,6,6.7,8,33.8397850359672,-118.143386778304
Los-Angeles,06,2,7.877,4,33.6952155640328,-118.13096479788
Los-Angeles,06,0,7.631,2,33.7055419548852,-118.13096479788
Los-Angeles,06,0,7.416,2,33.7158683457377,-118.13096479788
Los-Angeles,06,0,7.235,2,33.7261947365901,-118.13096479788
Los-Angeles,06,1,7.092,3,33.7365211274426,-118.13096479788
Los-Angeles,06,1,6.987,3,33.7468475182951,-118.13096479788
Los-Angeles,06,1,6.924,3,33.7571739091475,-118.13096479788
Los-Angeles,06,3,6.902,5,33.7675003,-118.13096479788
Los-Angeles,06,5,6.924,7,33.7778266908525,-118.13096479788
Los-Angeles,06,6,6.987,8,33.7881530817049,-118.13096479788
Los-Angeles,06,6,7.092,8,33.7984794725574,-118.13096479788
Los-Angeles,06,5,7.235,7,33.8088058634099,-118.13096479788
Los-Angeles,06,5,7.416,7,33.8191322542623,-118.13096479788
Los-Angeles,06,9,7.631,11,33.8294586451148,-118.13096479788
Los-Angeles,06,11,7.877,13,33.8397850359672,-118.13096479788
Los-Angeles,06,3,9.111,5,33.6952155640328,-118.118542817456
Los-Angeles,06,0,8.899,2,33.7055419548852,-118.118542817456
Los-Angeles,06,0,8.715,2,33.7158683457377,-118.118542817456
Los-Angeles,06,0,8.562,2,33.7261947365901,-118.118542817456
Los-Angeles,06,0,8.441,2,33.7365211274426,-118.118542817456
Los-Angeles,06,0,8.354,2,33.7468475182951,-118.118542817456
Los-Angeles,06,1,8.301,3,33.7571739091475,-118.118542817456
Los-Angeles,06,3,8.283,5,33.7675003,-118.118542817456
Los-Angeles,06,5,8.301,7,33.7778266908525,-118.118542817456
Los-Angeles,06,6,8.354,8,33.7881530817049,-118.118542817456
Los-Angeles,06,6,8.441,8,33.7984794725574,-118.118542817456
Los-Angeles,06,5,8.562,7,33.8088058634099,-118.118542817456
Los-Angeles,06,5,8.715,7,33.8191322542623,-118.118542817456
Los-Angeles,06,10,8.899,12,33.8294586451148,-118.118542817456
Los-Angeles,06,10,9.111,12,33.8397850359672,-118.118542817456
Los-Angeles,06,4,10.382,6,33.6952155640328,-118.106120837032
Los-Angeles,06,1,10.196,3,33.7055419548852,-118.106120837032
Los-Angeles,06,0,10.036,2,33.7158683457377,-118.106120837032
Los-Angeles,06,0,9.904,2,33.7261947365901,-118.106120837032
Los-Angeles,06,0,9.799,2,33.7365211274426,-118.106120837032
Los-Angeles,06,1,9.724,3,33.7468475182951,-118.106120837032
Los-Angeles,06,1,9.679,3,33.7571739091475,-118.106120837032
Los-Angeles,06,3,9.663,5,33.7675003,-118.106120837032
Los-Angeles,06,5,9.679,7,33.7778266908525,-118.106120837032
Los-Angeles,06,6,9.724,8,33.7881530817049,-118.106120837032
Los-Angeles,06,6,9.799,8,33.7984794725574,-118.106120837032
Los-Angeles,06,5,9.904,7,33.8088058634099,-118.106120837032
Los-Angeles,06,5,10.036,7,33.8191322542623,-118.106120837032
Los-Angeles,06,10,10.196,12,33.8294586451148,-118.106120837032
Los-Angeles,06,11,10.382,13,33.8397850359672,-118.106120837032
Los-Angeles,07,20,10.387,21,33.7956421640328,-118.146322321184
Los-Angeles,07,20,10.203,21,33.8059685548852,-118.146322321184
Los-Angeles,07,20,10.044,21,33.8162949457377,-118.146322321184
Los-Angeles,07,20,9.913,21,33.8266213365901,-118.146322321184
Los-Angeles,07,20,9.809,21,33.8369477274426,-118.146322321184
Los-Angeles,07,20,9.735,21,33.8472741182951,-118.146322321184
Los-Angeles,07,20,9.69,21,33.8576005091475,-118.146322321184
Los-Angeles,07,20,9.675,21,33.8679269,-118.146322321184
Los-Angeles,07,20,9.69,21,33.8782532908525,-118.146322321184
Los-Angeles,07,20,9.735,21,33.8885796817049,-118.146322321184
Los-Angeles,07,20,9.809,21,33.8989060725574,-118.146322321184
Los-Angeles,07,20,9.913,21,33.9092324634099,-118.146322321184
Los-Angeles,07,20,10.044,21,33.9195588542623,-118.146322321184
Los-Angeles,07,20,10.203,21,33.9298852451148,-118.146322321184
Los-Angeles,07,20,10.387,21,33.9402116359672,-118.146322321184
Los-Angeles,07,20,9.113,21,33.7956421640328,-118.13388574673
Los-Angeles,07,20,8.903,21,33.8059685548852,-118.13388574673
Los-Angeles,07,20,8.721,21,33.8162949457377,-118.13388574673
Los-Angeles,07,20,8.569,21,33.8266213365901,-118.13388574673
Los-Angeles,07,20,8.449,21,33.8369477274426,-118.13388574673
Los-Angeles,07,20,8.363,21,33.8472741182951,-118.13388574673
Los-Angeles,07,20,8.31,21,33.8576005091475,-118.13388574673
Los-Angeles,07,20,8.293,21,33.8679269,-118.13388574673
Los-Angeles,07,20,8.31,21,33.8782532908525,-118.13388574673
Los-Angeles,07,20,8.363,21,33.8885796817049,-118.13388574673
Los-Angeles,07,20,8.449,21,33.8989060725574,-118.13388574673
Los-Angeles,07,20,8.569,21,33.9092324634099,-118.13388574673
Los-Angeles,07,20,8.721,21,33.9195588542623,-118.13388574673
Los-Angeles,07,20,8.903,21,33.9298852451148,-118.13388574673
Los-Angeles,07,20,9.113,21,33.9402116359672,-118.13388574673
Los-Angeles,07,20,7.876,21,33.7956421640328,-118.121449172275
Los-Angeles,07,20,7.632,21,33.8059685548852,-118.121449172275
Los-Angeles,07,20,7.419,21,33.8162949457377,-118.121449172275
Los-Angeles,07,20,7.24,21,33.8266213365901,-118.121449172275
Los-Angeles,07,20,7.098,21,33.8369477274426,-118.121449172275
Los-Angeles,07,20,6.994,21,33.8472741182951,-118.121449172275
Los-Angeles,07,20,6.932,21,33.8576005091475,-118.121449172275
Los-Angeles,07,20,6.911,21,33.8679269,-118.121449172275
Los-Angeles,07,20,6.932,21,33.8782532908525,-118.121449172275
Los-Angeles,07,18,6.994,19,33.8885796817049,-118.121449172275
Los-Angeles,07,20,7.098,21,33.8989060725574,-118.121449172275
Los-Angeles,07,20,7.24,21,33.9092324634099,-118.121449172275
Los-Angeles,07,20,7.419,21,33.9195588542623,-118.121449172275
Los-Angeles,07,20,7.632,21,33.9298852451148,-118.121449172275
Los-Angeles,07,20,7.876,21,33.9402116359672,-118.121449172275
Los-Angeles,07,20,6.696,21,33.7956421640328,-118.10901259782
Los-Angeles,07,20,6.407,21,33.8059685548852,-118.10901259782
Los-Angeles,07,20,6.152,21,33.8162949457377,-118.10901259782
Los-Angeles,07,20,5.935,21,33.8266213365901,-118.10901259782
Los-Angeles,07,20,5.761,21,33.8369477274426,-118.10901259782
Los-Angeles,07,20,5.633,21,33.8472741182951,-118.10901259782
Los-Angeles,07,20,5.555,21,33.8576005091475,-118.10901259782
Los-Angeles,07,20,5.528,21,33.8679269,-118.10901259782
Los-Angeles,07,17,5.555,18,33.8782532908525,-118.10901259782
Los-Angeles,07,20,5.633,21,33.8885796817049,-118.10901259782
Los-Angeles,07,20,5.761,21,33.8989060725574,-118.10901259782
Los-Angeles,07,20,5.935,21,33.9092324634099,-118.10901259782
Los-Angeles,07,20,6.152,21,33.9195588542623,-118.10901259782
Los-Angeles,07,20,6.407,21,33.9298852451148,-118.10901259782
Los-Angeles,07,20,6.696,21,33.9402116359672,-118.10901259782
Los-Angeles,07,20,5.61,21,33.7956421640328,-118.096576023365
Los-Angeles,07,20,5.261,21,33.8059685548852,-118.096576023365
Los-Angeles,07,20,4.947,21,33.8162949457377,-118.096576023365
Los-Angeles,07,20,4.675,21,33.8266213365901,-118.096576023365
Los-Angeles,07,20,4.451,21,33.8369477274426,-118.096576023365
Los-Angeles,07,20,4.285,21,33.8472741182951,-118.096576023365
Los-Angeles,07,20,4.181,21,33.8576005091475,-118.096576023365
Los-Angeles,07,18,4.146,19,33.8679269,-118.096576023365
Los-Angeles,07,20,4.181,21,33.8782532908525,-118.096576023365
Los-Angeles,07,16,4.285,17,33.8885796817049,-118.096576023365
Los-Angeles,07,20,4.451,21,33.8989060725574,-118.096576023365
Los-Angeles,07,20,4.675,21,33.9092324634099,-118.096576023365
Los-Angeles,07,20,4.947,21,33.9195588542623,-118.096576023365
Los-Angeles,07,20,5.261,21,33.9298852451148,-118.096576023365
Los-Angeles,07,20,5.61,21,33.9402116359672,-118.096576023365
Los-Angeles,07,20,4.682,21,33.7956421640328,-118.08413944891
Los-Angeles,07,20,4.258,21,33.8059685548852,-118.08413944891
Los-Angeles,07,20,3.863,21,33.8162949457377,-118.08413944891
Los-Angeles,07,20,3.508,21,33.8266213365901,-118.08413944891
Los-Angeles,07,17,3.204,18,33.8369477274426,-118.08413944891
Los-Angeles,07,16,2.968,17,33.8472741182951,-118.08413944891
Los-Angeles,07,17,2.816,18,33.8576005091475,-118.08413944891
Los-Angeles,07,14,2.764,15,33.8679269,-118.08413944891
Los-Angeles,07,13,2.816,14,33.8782532908525,-118.08413944891
Los-Angeles,07,16,2.968,17,33.8885796817049,-118.08413944891
Los-Angeles,07,20,3.204,21,33.8989060725574,-118.08413944891
Los-Angeles,07,20,3.508,21,33.9092324634099,-118.08413944891
Los-Angeles,07,20,3.863,21,33.9195588542623,-118.08413944891
Los-Angeles,07,20,4.258,21,33.9298852451148,-118.08413944891
Los-Angeles,07,20,4.682,21,33.9402116359672,-118.08413944891
Los-Angeles,07,20,4.024,21,33.7956421640328,-118.071702874455
Los-Angeles,07,20,3.521,21,33.8059685548852,-118.071702874455
Los-Angeles,07,20,3.032,21,33.8162949457377,-118.071702874455
Los-Angeles,07,20,2.564,21,33.8266213365901,-118.071702874455
Los-Angeles,07,20,2.129,21,33.8369477274426,-118.071702874455
Los-Angeles,07,16,1.754,17,33.8472741182951,-118.071702874455
Los-Angeles,07,14,1.484,15,33.8576005091475,-118.071702874455
Los-Angeles,07,13,1.382,14,33.8679269,-118.071702874455
Los-Angeles,07,13,1.484,14,33.8782532908525,-118.071702874455
Los-Angeles,07,15,1.754,16,33.8885796817049,-118.071702874455
Los-Angeles,07,20,2.129,21,33.8989060725574,-118.071702874455
Los-Angeles,07,20,2.564,21,33.9092324634099,-118.071702874455
